category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
Biology,Short Answer,"According to the pressure-flow hypothesis, when sugars are translocated in the phloem, they must first be first transported out of the parenchyma cells into the sieve tube elements. This is done via coupling its transport to what ion?",HYDROGEN,Short Answer,Gideon observes two species of spiders that are observed to mimic each other. Identify all of the following three observations that would favor Mullerian mimicry occurring over Batesian: 1) Both spiders are palatable; 2) Predators still eat the spiders even if they are unpalatable; 3) They both evolved the ability to be unpalatable around the same time.,2 AND 3,SBST
Earth and Space,Multiple Choice,Which of the following types of volcanic eruptions is the most explosive? W) Strombolian X) Plinian Y) Phreatic Z) Vulcanian,X) PLINIAN,Short Answer,"If a light source, a massive object, and an observer are aligned in a certain way, gravitational lensing can form a hoop-like object that is given what name?",EINSTEIN RING,SBST
Physics,Short Answer,The eightfold way is a systematic scheme used to organize hadrons. Each horizontal line in the eightfold way indicates a different value for what quantity?,STRANGENESS,Short Answer,"Two blocks are placed on top of each other on a horizontal frictionless surface. The top block has a mass of 5 kilograms and the bottom block has a mass of 10 kilograms. The coefficient of static friction between the blocks is 0.5. If the acceleration due to gravity is 10 meters per second squared, what is the minimum amount of force needed in newtons to be applied to the bottom block for the top block to slip with respect to the bottom?",75,SBST
Biology,Short Answer,Identify all of the following three actions that could alter the catalytic efficiency of an enzyme: 1) Changing the pH; 2) Changing the identity of a residue not located at the active site; 3) Changing the identity of a residue located at the active site.,ALL,Short Answer,Identify all of the following three adjectives that correctly characterize iPS cells: 1) Pluripotent; 2) Totipotent; 3) Multipotent.,2 AND 3,SBST
Chemistry,Short Answer,Each water molecule in ice can form a maximum of how many bonds to its neighbors?,4,Short Answer,"In order to normalize the wavefunction psi of x equals 2ix over the interval from x = 0 to 3, what positive constant must be multiplied by the original wavefunction?",1/6,SBST
Energy,Multiple Choice,"Researchers at the PULSE institute of the SLAC National Accelerator Lab have been using imaging techniques to create molecular movies that track the progress of reactions. While studying SN2 reactions, they found that the molecular geometry of the transition state was most resemblant of which of the following molecule’s 3D shapes? W) SO2 X) PCl5 Y) NH3 Z) BCl3",X) PCl5,Multiple Choice,"Scientists at Brookhaven National Lab have been able to construct quantum devices that function as qubits. One of their requirements is that energy transitions between levels are unique, or nondegenerate. Which of the following quantum systems is NOT suitable for quantum computing based on this criterion? W) Harmonic oscillator X) Particle in a box Y) Rigid rotor Z) Hydrogen atom",W) HARMONIC OSCILLATOR,SBST
Math,Short Answer,What is the sum of the squares of the eigenvalues of the 2 by 2 matrix with determinant 5 and trace 6?,26,Short Answer,"In terms of pi, what is the volume of the figure formed when the region bounded by the line x = 0, y = 27, and the curve y = x3 is revolved around the y-axis?",729π/5,SBST
Chemistry,Multiple Choice,"Which of the following best explains why metallic beryllium does not react with water, even at high temperatures? W) Its standard reduction potential is too positive X) It forms a protective oxide Y) High temperatures melt it before it reacts with water Z) Pure water lacks the hydrogen ions to catalyze the reaction",X) IT FORMS A PROTECTIVE OXIDE,Short Answer,"A scientist is tracking the progress of a unimolecular substitution reaction using NMR. She finds that two isomers are observed as products, differing only in the position of a methyl group. What process is the most likely cause of this phenomenon?",REARRANGEMENT (ACCEPT: CARBOCATION REARRANGEMENT),SBST
Energy,Short Answer,"Argonne national lab scientists have found that under high pressures, certain types of insulators are able to become metallic or behave as superconductors. These insulators behave like which class of materials that are predicted to conduct electricity but behave as insulators?",MOTT INSULATORS,Short Answer,Researchers at Argonne national lab have measured the spin Seebeck effect on antiferromagnetic materials for use in distinguishing spin sublattices. Identify all of the following three statements that are true of antiferromagnetic materials: 1) Hematite is antiferromagnetic below 250 kelvins; 2) Antiferromagnets typically become diamagnetic above the Neel temperature; 3) Antiferromagnets experience hysteresis.,1 AND 3,SBST
Earth and Space,Short Answer,Order the following three periods of the moon from shortest to longest: 1) Synodic; 2) Sidereal; 3) Nutation.,"1, 2, 3",Multiple Choice,Which of the following parent isotopes would best be able to date a sample that is 4 to 6 million years old? W) Uranium-235 X) Potassium-40 Y) Uranium-238 Z) Rubidium-87,X) POTASSIUM-40,SBST
Biology,Short Answer,Nematocysts are possessed by members of what phylum?,CNIDARIA,Short Answer,Order the following three regions of a mature mRNA transcript from the 5 prime end to the 3 prime end: 1) First nucleotide of the 3 prime untranslated region; 2) Polyadenylation signal; 3) Poly-A tail.,"1, 2, 3",SBST
Physics,Short Answer,Identify all of the following quarks that could be found in a delta baryon: 1) Up; 2) Down; 3) Strange.,1 AND 2,Short Answer,Identify all of the following three quantities that are constant in the microcanonical ensemble: 1) Total energy; 2) Chemical potential; 3) Temperature.,1 ONLY,SBST
Math,Short Answer,How many positive integers less than or equal to 100 are both even and are congruent to 2 modulo 7?,8,Short Answer,"On the open interval between 0 and 15, how many times is the derivative of sine of x equivalent to the derivative of the natural log of x?",4,SBST
Earth and Space,Short Answer,Graupel is a type of precipitation that forms when what substance accretes on a snowflake?,RIME,Multiple Choice,Which of the following minerals is an inosilicate? W) Epidote X) Spodumene Y) Kyanite Z) Muscovite,X) SPODUMENE,SBST
Physics,Short Answer,What is the name given to the recoil force experienced by a charged particle?,ABRAHAM-LORENTZ FORCE,Short Answer,A gas is trapped in a chamber with two distinct heights at 100 meters and 200 meters respectively. Which of the following is closest to the probability of the gas particle having an altitude of 200 meters? W) 0.4 X) 0.5 Y) 0.6 Z) 0.7,W) 0.4,SBST
Biology,Short Answer,Identify all of the following three statements that are true of type 1 interferons: 1) They are nonspecific; 2) They influence aspects of the adaptive immune response; 3) They are produced only by leukocytes.,1 AND 2,Short Answer,"Xeroderma pigmentosum is a disease characterized by hypersensitivity to light due to the excessive formation of thymine dimers. Knowing this, which DNA repair system is likely defective in individuals possessing the most common form of xeroderma pigmentosum?",NUCLEOTIDE EXCISION REPAIR,SBST
Chemistry,Multiple Choice,Consider the curve produced by plotting the potential energy of a butane molecule against the dihedral angle between methyl groups in degrees. Which of the following degree values corresponds to the highest energy? W) 0 X) 60 Y) 120 Z) 180,W) 0,Short Answer,"A mixture containing equal quantities of hexane and hexanoic acid is dissolved in dichloromethane, followed by addition of potassium hydroxide. The formation of aqueous and nonaqueous layers is observed. What compound is observed in the aqueous layer?",POTASSIUM HEXANOATE,SBST
Biology,Short Answer,Identify all of the following that are true of chordates [CORD- ates]: 1) They are radially symmetric; 2) They are deuterostomes; 3) They have pharyngeal [phuh-RINJ-ee-ohl] slits.,2 AND 3,Multiple Choice,Which of the following plant hormones is most responsible for gravitropism? W) Cytokinin X) Ethylene Y) ABA Z) Auxin,X) AUXIN,SBST
Physics,Short Answer,"Identify all of the following three circuit components that, when placed in series, add linearly in magnitude: 1) Resistor; 2) Capacitor; 3) Inductor.",1 AND 3,Multiple Choice,"A hydraulic press has one piston pushing down with a force of 100 newtons on a region with cross sectional area of 4 meters squared. If a car of mass 1000 kilograms is placed on another region on the surface of the fluid, in meters squared, which of the following is closest to the area of the region? W) 80 X) 200 Y) 400 Z) 800",Y) 400,SBST
Chemistry,Short Answer,Identify all of the following three types of unit cell structures that are more efficient at packing than the face-centered cubic structure: 1) Body-centered cubic; 2) Simple cubic; 3) Hexagonal.,NONE,Multiple Choice,"What are the formal charges of each of the three nitrogen atoms in the azide ion, in order? W) 0, –1, 0 X) 0, +1, 0 Y) –1, +1, –1 Z) +1, –1, +1","Y) –1, +1, –1",SBST
Math,Short Answer,What is the units digit of 3 cubed plus 7 cubed?,0,Short Answer,"A bookshelf contains 6 books such that there are 3 indistinguishable red books, 2 indistinguishable blue books, and one green book. How many distinct ways are there to arrange the books horizontally on the shelf?",60,SBST
Physics,,,W) X-RAY,Short Answer,"Researchers at Argonne National Lab have used Brillouin light scattering on the nickel and lithium niobate hybrid heterostructure in order to visualize the resonant coupling between the magnon and what other quasiparticle, which is a collective excitation of particles found in solid materials?",PHONON,SBST
Earth and Space,Short Answer,What is the name of the only oceanic current that completely circumscribes the Earth?,ANTARCTIC CIRCUMPOLAR CURRENT,Short Answer,Which of the following planets has a 3 to 2 spin-orbit resonance with the Sun? W) Earth X) Mercury Y) Venus Z) Neptune,X) MERCURY,SBST
Chemistry,Short Answer,What is the maximum number of electrons that can be contained in the 4d subshell?,10,Multiple Choice,Which of the following elements has the lowest electronegativity? W) Carbon X) Hydrogen Y) Nitrogen Z) Chlorine,X) HYDROGEN,SBST
